timestamp,cpu_percent,ram_percent,ram_used_MB,disk_percent,temp_celsius,upload_MB,download_MB,internet_ok
2025-06-12T18:32:12.452958,12.5,4.5,101.71,5.3,41.3,9.238,12.299,True
2025-06-12T18:33:12.457210,0.0,4.6,103.67,5.3,40.4,9.239,12.3,True
2025-06-12T18:34:12.457459,0.0,4.6,103.67,5.3,40.4,9.239,12.3,True
2025-06-12T18:35:12.457784,0.0,4.6,103.67,5.3,41.3,9.24,12.3,True
2025-06-12T18:36:12.458078,0.0,4.6,103.67,5.3,40.9,9.24,12.301,True
2025-06-12T18:37:12.459590,0.0,4.6,104.16,5.3,39.9,9.24,12.303,True
2025-06-12T18:38:12.459208,0.0,4.6,104.16,5.3,41.3,9.24,12.303,True
2025-06-12T18:39:12.459149,0.0,4.6,104.16,5.3,40.9,9.24,12.303,True
2025-06-12T18:40:12.459347,0.0,4.6,104.16,5.3,41.3,9.24,12.303,True
2025-06-12T18:41:12.459661,0.0,4.6,104.16,5.3,41.8,9.24,12.305,True
2025-06-12T18:42:12.459896,0.0,4.6,104.16,5.3,39.9,9.241,12.306,True
2025-06-12T18:43:12.460159,0.0,4.6,104.16,5.3,40.4,9.241,12.308,True
2025-06-12T18:44:12.460440,0.0,4.6,104.16,5.3,40.4,9.241,12.309,True
2025-06-12T18:45:12.460784,0.0,4.6,104.16,5.3,39.9,9.241,12.31,True
2025-06-12T18:46:12.461058,0.0,4.6,104.16,5.3,40.4,9.241,12.32,True
2025-06-12T18:47:12.461363,0.0,4.6,104.15,5.3,40.9,9.241,12.321,True
2025-06-12T18:48:12.461638,0.0,4.6,104.15,5.3,40.9,9.241,12.321,True
2025-06-12T18:49:12.462129,0.0,4.6,104.89,5.3,40.9,9.242,12.321,True
2025-06-12T18:50:12.462147,0.0,4.5,101.91,5.3,40.9,9.242,12.321,True
2025-06-12T18:51:12.462496,0.0,4.5,102.41,5.3,40.4,9.242,12.321,True
2025-06-12T18:52:12.462805,0.0,4.6,103.39,5.3,40.4,9.242,12.321,True
2025-06-12T18:53:12.463124,0.0,4.6,103.88,5.3,41.3,9.242,12.323,True
2025-06-12T18:54:12.463406,0.0,4.6,104.38,5.3,40.9,9.242,12.325,True
2025-06-12T18:55:12.464264,0.0,4.6,105.11,5.3,40.4,9.242,12.326,True
2025-06-12T18:56:12.464024,0.0,4.5,102.18,5.3,40.9,9.242,12.327,True
2025-06-12T18:57:12.464301,0.0,4.6,102.91,5.3,40.9,9.243,12.327,True
2025-06-12T18:58:12.464551,0.0,4.6,103.65,5.3,40.9,9.243,12.327,True
2025-06-12T18:59:12.464755,0.0,4.6,104.14,5.3,41.8,9.243,12.327,True
2025-06-12T19:00:12.465180,0.0,4.6,104.88,5.3,40.9,9.243,12.327,True
2025-06-12T19:01:12.465443,0.0,4.5,101.91,5.3,40.4,9.243,12.34,True
2025-06-12T19:02:12.465648,0.0,4.6,102.64,5.3,40.9,9.243,12.341,True
2025-06-12T19:03:12.465920,0.0,4.6,103.38,5.3,41.3,9.243,12.341,True
2025-06-12T19:04:12.466179,0.0,4.6,103.87,5.3,40.9,9.244,12.341,True
2025-06-12T19:05:12.466558,0.0,4.6,104.36,5.3,40.4,9.244,12.341,True
2025-06-12T19:06:12.466837,0.0,4.6,105.1,5.3,39.4,9.244,12.341,True
2025-06-12T19:07:12.467091,0.0,4.5,102.11,5.3,41.3,9.244,12.341,True
2025-06-12T19:08:12.467325,0.0,4.6,102.84,5.3,40.4,9.244,12.341,True
2025-06-12T19:09:12.467728,0.0,4.6,103.58,5.3,40.9,9.244,12.341,True
2025-06-12T19:10:12.467905,0.0,4.6,104.07,5.3,40.9,9.244,12.341,True
2025-06-12T19:11:12.468351,0.0,4.6,104.81,5.3,40.9,9.245,12.342,True
2025-06-12T19:12:12.469347,0.0,4.5,101.85,5.3,39.9,9.245,12.342,True
2025-06-12T19:13:12.469274,0.0,4.6,102.83,5.3,40.4,9.245,12.342,True
2025-06-12T19:14:12.469087,0.0,4.6,103.32,5.3,40.4,9.245,12.342,True
2025-06-12T19:15:12.469455,0.0,4.6,103.81,5.3,40.4,9.245,12.342,True
2025-06-12T19:16:12.469577,0.0,4.6,104.3,5.3,39.9,9.245,12.342,True
2025-06-12T19:17:12.469940,0.0,4.6,105.04,5.3,40.9,9.245,12.342,True
2025-06-12T19:18:12.470313,0.0,4.5,102.09,5.3,40.9,9.245,12.342,True
2025-06-12T19:19:12.470600,0.0,4.6,103.07,5.3,41.3,9.246,12.355,True
2025-06-12T19:20:12.470854,0.0,4.6,103.56,5.3,39.4,9.246,12.355,True
2025-06-12T19:21:12.471130,0.0,4.6,104.05,5.3,40.4,9.246,12.355,True
2025-06-12T19:22:12.471452,0.0,4.6,104.79,5.3,40.4,9.246,12.355,True
2025-06-12T19:23:12.471870,0.0,4.5,101.86,5.3,40.9,9.246,12.357,True
2025-06-12T19:24:12.472020,0.0,4.5,102.6,5.3,40.9,9.246,12.357,True
2025-06-12T19:25:12.472205,0.0,4.6,103.33,5.3,40.9,9.247,12.357,True
2025-06-12T19:26:12.472279,0.0,4.6,103.82,5.3,40.4,9.247,12.357,True
2025-06-12T19:27:12.472468,0.0,4.6,104.31,5.3,41.3,9.247,12.357,True
2025-06-12T19:28:12.473163,0.0,4.6,105.02,5.3,40.4,9.247,12.357,True
2025-06-12T19:29:12.473528,0.0,4.5,102.07,5.3,40.4,9.247,12.358,True
2025-06-12T19:30:12.474193,0.0,4.6,103.05,5.3,40.4,9.247,12.358,True
2025-06-12T19:31:12.473901,0.0,4.6,103.54,5.3,41.3,9.247,12.358,True
2025-06-12T19:32:12.474700,0.0,4.6,104.04,5.3,40.9,9.247,12.358,True
2025-06-12T19:33:12.474895,0.0,4.6,104.77,5.3,40.9,9.248,12.358,True
2025-06-12T19:34:12.475147,0.0,4.5,102.04,5.3,41.3,9.248,12.358,True
2025-06-12T19:35:12.475222,0.0,4.5,102.53,5.3,40.9,9.248,12.358,True
2025-06-12T19:36:12.475604,0.0,4.6,103.24,5.3,40.4,9.248,12.359,True
2025-06-12T19:37:12.475834,0.0,4.6,103.72,5.3,40.4,9.248,12.359,True
2025-06-12T19:38:12.476142,0.0,4.5,100.98,5.3,40.4,9.248,12.359,True
2025-06-12T19:39:12.476442,0.0,4.5,101.71,5.3,40.9,9.249,12.359,True
2025-06-12T19:40:12.476691,0.0,4.5,102.2,5.3,41.3,9.249,12.359,True
2025-06-12T19:41:12.477090,0.0,4.6,102.94,5.3,40.4,9.249,12.359,True
2025-06-12T19:42:12.477243,0.0,4.6,103.43,5.3,40.9,9.249,12.359,True
2025-06-12T19:43:12.477349,0.0,4.6,104.16,5.3,40.4,9.249,12.359,True
2025-06-12T19:44:12.477891,0.0,4.5,101.46,5.3,40.4,9.249,12.36,True
2025-06-12T19:45:12.478317,0.0,4.5,101.95,5.3,40.9,9.249,12.36,True
2025-06-12T19:46:12.479342,0.0,4.6,102.69,5.3,39.9,9.249,12.374,True
2025-06-12T19:47:12.479205,0.0,4.6,103.18,5.3,41.3,9.25,12.374,True
2025-06-12T19:48:12.478938,0.0,4.6,103.67,5.3,41.3,9.25,12.374,True
2025-06-12T19:49:12.479379,0.0,4.5,100.94,5.3,40.4,9.25,12.374,True
2025-06-12T19:50:12.479532,0.0,4.5,101.43,5.3,41.8,9.25,12.374,True
2025-06-12T19:51:12.479798,0.0,4.5,102.17,5.3,40.9,9.25,12.374,True
2025-06-12T19:52:12.480126,0.0,4.6,102.91,5.3,40.9,9.25,12.375,True
2025-06-12T19:53:12.480535,0.0,4.6,103.4,5.3,40.9,9.25,12.375,True
2025-06-12T19:54:12.480809,0.0,4.5,100.69,5.3,40.9,9.251,12.375,True
2025-06-12T19:55:12.480977,0.0,4.5,101.18,5.3,41.3,9.251,12.375,True
2025-06-12T19:56:12.481305,0.0,4.5,101.92,5.3,40.4,9.251,12.375,True
2025-06-12T19:57:12.481560,0.0,4.6,102.65,5.3,40.4,9.251,12.375,True
2025-06-12T19:58:12.481987,0.0,4.6,103.14,5.3,40.9,9.251,12.375,True
2025-06-12T19:59:12.482341,0.0,4.6,103.88,5.3,40.9,9.251,12.375,True
2025-06-12T20:00:12.482620,0.0,4.5,100.89,5.3,40.4,9.251,12.388,True
2025-06-12T20:01:12.482776,0.0,4.5,101.14,5.3,40.4,9.251,12.389,True
2025-06-12T20:02:12.483165,0.0,4.5,101.14,5.3,40.9,9.252,12.389,True
2025-06-12T20:03:12.483853,0.0,4.5,101.38,5.3,40.9,9.252,12.389,True
2025-06-12T20:04:12.483636,0.0,4.5,101.38,5.3,40.4,9.252,12.389,True
2025-06-12T20:05:12.483743,0.0,4.5,101.38,5.3,40.9,9.252,12.389,True
2025-06-12T20:06:12.484049,0.0,4.5,101.38,5.3,40.9,9.252,12.39,True
2025-06-12T20:07:12.484336,0.0,4.5,101.38,5.3,40.4,9.252,12.39,True
2025-06-12T20:08:12.484663,0.0,4.5,101.38,5.3,40.9,9.252,12.39,True
2025-06-12T20:09:12.485001,0.0,4.5,101.38,5.3,40.4,9.253,12.39,True
2025-06-12T20:10:12.485336,0.0,4.5,101.38,5.3,41.3,9.253,12.39,True
2025-06-12T20:11:12.485607,0.0,4.5,101.37,5.3,40.4,9.253,12.39,True
2025-06-12T20:12:12.485949,0.0,4.5,101.37,5.3,40.9,9.253,12.39,True
2025-06-12T20:13:12.486115,0.0,4.5,101.37,5.3,39.4,9.253,12.391,True
2025-06-12T20:14:12.486456,0.0,4.5,101.37,5.3,39.9,9.253,12.391,True
2025-06-12T20:15:12.486826,0.0,4.5,101.36,5.3,40.9,9.253,12.391,True
2025-06-12T20:16:12.487388,0.0,4.4,98.15,5.3,39.4,9.254,12.391,True
2025-06-12T20:17:12.487194,0.0,4.5,99.37,5.3,40.4,9.254,12.391,True
2025-06-12T20:18:12.488438,0.0,4.5,99.86,5.3,41.3,9.254,12.391,True
2025-06-12T20:19:12.488414,0.0,4.5,100.35,5.3,40.4,9.254,12.391,True
2025-06-12T20:20:12.488175,0.0,4.5,101.09,5.3,40.4,9.254,12.391,True
2025-06-12T20:21:12.488413,0.0,4.5,101.09,5.3,40.9,9.254,12.392,True
2025-06-12T20:22:12.488759,0.0,4.4,97.65,5.3,40.9,9.254,12.392,True
2025-06-12T20:23:12.489176,0.0,4.4,98.39,5.3,41.3,9.255,12.392,True
2025-06-12T20:24:12.489609,0.0,4.5,99.13,5.3,40.9,9.255,12.392,True
2025-06-12T20:25:12.489877,0.0,4.5,99.86,5.3,40.9,9.255,12.392,True
2025-06-12T20:26:12.489997,0.0,4.5,100.35,5.3,40.4,9.255,12.392,True
2025-06-12T20:27:12.490179,0.0,4.4,97.38,5.3,40.9,9.255,12.392,True
2025-06-12T20:28:12.490550,0.0,4.4,98.11,5.3,40.9,9.255,12.392,True
2025-06-12T20:29:12.490769,0.0,4.4,98.6,5.3,40.9,9.255,12.392,True
2025-06-12T20:30:12.491308,0.0,4.5,99.09,5.3,41.8,9.255,12.402,True
2025-06-12T20:31:12.491424,0.0,4.5,99.59,5.3,40.4,9.256,12.406,True
2025-06-12T20:32:12.491675,0.0,4.5,100.08,5.3,41.3,9.256,12.406,True
2025-06-12T20:33:12.492161,0.0,4.4,97.35,5.3,40.9,9.256,12.406,True
2025-06-12T20:34:12.492865,0.0,4.4,98.09,5.3,41.3,9.256,12.406,True
2025-06-12T20:35:12.492651,0.0,4.4,98.81,5.3,40.4,9.256,12.407,True
2025-06-12T20:36:12.492746,0.0,4.5,99.06,5.3,40.4,9.257,12.407,True
2025-06-12T20:37:12.493077,0.0,4.5,99.79,5.3,40.9,9.257,12.407,True
2025-06-12T20:38:12.493272,0.0,4.5,100.28,5.3,40.4,9.257,12.407,True
2025-06-12T20:39:12.493609,0.0,4.5,101.02,5.3,40.9,9.257,12.407,True
2025-06-12T20:40:12.493957,0.0,4.5,101.51,5.3,39.9,9.257,12.407,True
2025-06-12T20:41:12.494458,0.0,4.5,102.0,5.3,40.9,9.258,12.408,True
2025-06-12T20:42:12.494570,0.0,4.5,99.3,5.3,39.9,9.258,12.408,True
2025-06-12T20:43:12.494997,0.0,4.5,99.79,5.3,41.3,9.258,12.408,True
2025-06-12T20:44:12.495129,0.1,4.5,100.28,5.3,40.9,9.259,12.408,True
2025-06-12T20:45:12.495236,0.0,4.5,101.02,5.3,40.9,9.259,12.408,True
2025-06-12T20:46:12.495491,0.0,4.5,101.51,5.3,40.9,9.259,12.409,True
2025-06-12T20:47:12.495881,0.0,4.4,98.54,5.3,39.9,9.259,12.422,True
2025-06-12T20:48:12.496129,0.0,4.5,99.28,5.3,39.9,9.259,12.422,True
2025-06-12T20:49:12.496835,0.0,4.5,100.02,5.3,40.4,9.259,12.422,True
2025-06-12T20:50:12.496670,0.0,4.5,100.51,5.3,40.4,9.26,12.422,True
2025-06-12T20:51:12.497080,0.0,4.5,101.24,5.3,39.9,9.26,12.423,True
2025-06-12T20:52:12.497405,0.0,4.5,101.23,5.3,40.9,9.26,12.423,True
2025-06-12T20:53:12.497355,0.0,4.4,97.8,5.3,40.4,9.26,12.423,True
2025-06-12T20:54:12.497873,0.0,4.4,98.04,5.3,40.4,9.26,12.423,True
2025-06-12T20:55:12.498042,0.0,4.4,98.54,5.3,39.9,9.26,12.423,True
2025-06-12T20:56:12.498385,0.0,4.5,99.27,5.3,41.3,9.26,12.423,True
2025-06-12T20:57:12.498453,0.0,4.5,99.77,5.3,39.9,9.261,12.424,True
2025-06-12T20:58:12.498887,0.0,4.4,97.03,5.3,40.4,9.261,12.424,True
2025-06-12T20:59:12.499064,0.0,4.4,97.52,5.3,40.4,9.261,12.424,True
2025-06-12T21:00:12.499606,0.0,4.4,98.26,5.3,39.9,9.261,12.424,True
2025-06-12T21:01:12.499869,0.0,4.5,99.0,5.3,39.9,9.261,12.424,True
2025-06-12T21:02:12.500354,0.0,4.5,99.49,5.3,40.4,9.261,12.424,True
2025-06-12T21:03:12.501485,0.0,4.5,100.09,5.3,40.9,9.261,12.424,True
2025-06-12T21:04:12.501194,0.0,4.4,97.01,5.3,40.4,9.261,12.424,True
2025-06-12T21:05:12.500995,0.0,4.4,97.5,5.3,39.9,9.262,12.425,True
2025-06-12T21:06:12.501331,0.0,4.4,98.48,5.3,39.9,9.262,12.425,True
2025-06-12T21:07:12.501818,0.0,4.5,98.98,5.3,39.9,9.262,12.425,True
2025-06-12T21:08:12.501958,0.0,4.5,99.46,5.3,40.9,9.262,12.425,True
2025-06-12T21:09:12.502327,0.0,4.5,100.2,5.3,40.4,9.262,12.425,True
2025-06-12T21:10:12.502469,0.0,4.4,97.09,5.3,39.9,9.262,12.425,True
2025-06-12T21:11:12.502440,0.0,4.4,97.97,5.3,40.4,9.262,12.426,True
2025-06-12T21:12:12.503143,0.0,4.4,98.46,5.3,40.9,9.263,12.426,True
2025-06-12T21:13:12.503201,0.0,4.5,98.96,5.3,39.9,9.263,12.426,True
2025-06-12T21:14:12.503493,0.0,4.5,99.7,5.3,40.9,9.263,12.426,True
2025-06-12T21:15:12.503789,0.0,4.4,96.96,5.3,40.4,9.263,12.426,True
2025-06-12T21:16:12.504094,0.0,4.4,97.7,5.3,40.4,9.263,12.426,True
2025-06-12T21:17:12.504651,0.0,4.4,98.68,5.3,40.9,9.263,12.427,True
2025-06-12T21:18:12.505271,0.0,4.5,99.17,5.3,39.9,9.263,12.427,True
2025-06-12T21:19:12.504781,0.0,4.5,99.66,5.3,40.9,9.264,12.427,True
2025-06-12T21:20:12.504898,0.0,4.4,96.94,5.3,40.4,9.264,12.427,True
2025-06-12T21:21:12.505445,0.0,4.4,97.43,5.3,40.4,9.264,12.427,True
2025-06-12T21:22:12.505807,0.0,4.4,98.41,5.3,40.4,9.264,12.427,True
2025-06-12T21:23:12.505976,0.0,4.5,98.91,5.3,40.9,9.264,12.427,True
2025-06-12T21:24:12.506346,0.0,4.5,99.39,5.3,41.3,9.264,12.427,True
2025-06-12T21:25:12.506590,0.0,4.4,96.68,5.3,40.9,9.264,12.428,True
2025-06-12T21:26:12.506763,0.0,4.4,97.41,5.3,40.9,9.265,12.428,True
2025-06-12T21:27:12.506882,0.0,4.4,97.9,5.3,39.9,9.265,12.428,True
2025-06-12T21:28:12.507508,0.0,4.4,98.63,5.3,40.4,9.265,12.428,True
2025-06-12T21:29:12.507875,0.0,4.5,99.12,5.3,40.4,9.265,12.428,True
2025-06-12T21:30:12.507994,0.0,4.5,99.62,5.3,40.4,9.265,12.428,True
2025-06-12T21:31:12.509356,0.0,4.4,96.9,5.3,40.9,9.265,12.428,True
2025-06-12T21:32:12.509297,0.0,4.4,97.39,5.3,39.9,9.265,12.428,True
2025-06-12T21:33:12.509255,0.0,4.4,97.62,5.3,40.4,9.265,12.428,True
2025-06-12T21:34:12.509063,0.0,4.4,97.62,5.3,40.4,9.266,12.429,True
2025-06-12T21:35:12.509412,0.1,4.4,98.12,5.3,40.9,9.266,12.464,True
2025-06-12T21:36:12.510109,0.0,4.4,98.61,5.3,40.9,9.266,12.467,True
2025-06-12T21:37:12.509877,0.0,4.5,99.59,5.3,41.8,9.266,12.467,True
2025-06-12T21:38:12.510894,0.0,4.4,96.89,5.3,40.9,9.266,12.467,True
2025-06-12T21:39:12.509204,0.0,4.4,97.62,5.3,40.4,9.266,12.467,True
2025-06-12T21:40:12.509036,0.0,4.4,98.36,5.3,40.9,9.266,12.467,True
2025-06-12T21:41:12.511009,0.0,4.5,98.86,5.3,40.4,9.267,12.469,True
2025-06-12T21:42:12.511401,0.0,4.5,99.34,5.3,40.4,9.267,12.47,True
2025-06-12T21:43:12.512783,0.0,4.5,100.05,5.3,40.9,9.267,12.47,True
2025-06-12T21:44:12.512114,0.0,4.4,96.86,5.3,41.8,9.267,12.47,True
2025-06-12T21:45:12.512924,0.0,4.4,97.82,5.3,41.3,9.267,12.471,True
2025-06-12T21:46:12.512840,0.0,4.4,98.31,5.3,40.9,9.267,12.471,True
2025-06-12T21:47:12.512828,0.0,4.5,99.05,5.3,40.4,9.267,12.471,True
2025-06-12T21:48:12.513138,0.0,4.5,99.54,5.3,40.4,9.268,12.471,True
2025-06-12T21:49:12.513230,0.0,4.4,96.55,5.3,41.8,9.268,12.471,True
2025-06-12T21:50:12.513664,0.0,4.4,97.53,5.3,39.4,9.268,12.471,True
2025-06-12T21:51:12.513662,0.0,4.4,98.02,5.3,39.9,9.268,12.471,True
2025-06-12T21:52:12.514108,0.0,4.4,98.75,5.3,40.4,9.268,12.472,True
2025-06-12T21:53:12.513875,0.0,4.5,99.25,5.3,41.3,9.268,12.472,True
2025-06-12T21:54:12.515163,0.0,4.5,99.71,5.3,39.9,9.268,12.472,True
2025-06-12T21:55:12.514947,0.0,4.4,97.0,5.3,40.9,9.269,12.472,True
2025-06-12T21:56:12.515167,0.0,4.4,97.74,5.3,39.9,9.269,12.472,True
2025-06-12T21:57:12.515483,0.0,4.4,98.23,5.3,41.3,9.269,12.472,True
2025-06-12T21:58:12.515830,0.0,4.5,98.96,5.3,40.4,9.269,12.472,True
2025-06-12T21:59:12.516415,0.0,4.5,99.46,5.3,40.9,9.269,12.472,True
2025-06-12T22:00:12.516344,0.1,4.4,97.71,5.3,40.4,9.269,12.473,True
2025-06-12T22:01:12.516282,0.0,4.4,98.45,5.3,40.4,9.269,12.473,True
2025-06-12T22:02:12.516786,0.0,4.5,98.93,5.3,40.9,9.269,12.473,True
2025-06-12T22:03:12.517179,0.0,4.5,99.42,5.3,40.4,9.27,12.473,True
2025-06-12T22:04:12.518047,0.0,4.4,96.7,5.3,40.4,9.27,12.473,True
2025-06-12T22:05:12.518123,0.0,4.4,97.43,5.3,41.3,9.27,12.474,True
2025-06-12T22:06:12.517783,0.0,4.4,97.93,5.3,40.4,9.27,12.474,True
2025-06-12T22:07:12.517794,0.0,4.4,98.66,5.3,40.9,9.27,12.474,True
2025-06-12T22:08:12.518600,0.0,4.5,99.16,5.3,41.3,9.27,12.474,True
2025-06-12T22:09:12.518554,0.0,4.5,99.65,5.3,40.4,9.27,12.474,True
2025-06-12T22:10:12.519259,0.0,4.4,96.93,5.3,40.9,9.271,12.474,True
2025-06-12T22:11:12.516855,0.0,4.4,97.42,5.3,40.9,9.271,12.474,True
2025-06-12T22:12:12.515860,0.0,4.4,98.41,5.3,41.3,9.271,12.476,True
2025-06-12T22:13:12.519380,0.0,4.5,98.89,5.3,41.3,9.271,12.476,True
2025-06-12T22:14:12.519926,0.0,4.5,99.39,5.3,40.9,9.271,12.476,True
2025-06-12T22:15:12.520389,0.0,4.4,96.66,5.3,41.3,9.271,12.476,True
2025-06-12T22:16:12.520426,0.0,4.4,97.39,5.3,39.9,9.271,12.476,True
2025-06-12T22:17:12.520870,0.0,4.4,98.12,5.3,41.3,9.272,12.476,True
2025-06-12T22:18:12.517858,0.0,4.5,98.85,5.3,40.4,9.272,12.476,True
2025-06-12T22:19:12.521594,0.0,4.5,99.34,5.3,40.9,9.272,12.477,True
2025-06-12T22:20:12.521752,0.0,4.5,100.07,5.3,41.3,9.272,12.477,True
2025-06-12T22:21:12.521977,0.0,4.4,97.09,5.3,40.4,9.272,12.477,True
2025-06-12T22:22:12.522361,0.0,4.4,97.58,5.3,40.4,9.272,12.477,True
2025-06-12T22:23:12.522783,0.0,4.4,98.57,5.3,39.9,9.272,12.477,False
2025-06-12T22:24:12.524129,0.0,4.5,99.3,5.3,40.9,9.272,12.477,True
2025-06-12T22:25:12.523639,0.0,4.5,99.8,5.3,40.4,9.273,12.477,True
2025-06-12T22:26:12.524011,0.0,4.5,100.51,5.3,39.9,9.273,12.477,True
2025-06-12T22:27:12.523236,0.0,4.4,97.55,5.3,40.4,9.273,12.478,True
2025-06-12T22:28:12.524367,0.0,4.4,98.53,5.3,39.4,9.273,12.479,True
2025-06-12T22:29:12.524281,0.0,4.5,99.02,5.3,40.4,9.273,12.479,True
2025-06-12T22:30:12.524710,0.0,4.5,99.52,5.3,39.9,9.273,12.48,True
2025-06-12T22:31:12.525059,0.0,4.5,100.25,5.3,39.4,9.273,12.48,True
2025-06-12T22:32:12.525143,0.0,4.4,97.26,5.3,40.9,9.274,12.48,True
2025-06-12T22:33:12.525447,0.0,4.4,98.0,5.3,40.4,9.274,12.48,True
2025-06-12T22:34:12.525775,0.0,4.4,98.73,5.3,41.3,9.274,12.48,True
2025-06-12T22:35:12.525812,0.0,4.5,99.23,5.3,41.3,9.274,12.481,True
2025-06-12T22:36:12.526520,0.0,4.5,99.72,5.3,39.4,9.274,12.481,True
2025-06-12T22:37:12.527214,0.0,4.5,99.71,5.3,40.4,9.274,12.481,True
2025-06-12T22:38:12.526977,0.0,4.5,99.71,5.3,40.4,9.274,12.481,True
2025-06-12T22:39:12.527073,0.0,4.5,99.7,5.3,39.9,9.275,12.481,True
2025-06-12T22:40:12.527337,0.0,4.5,99.7,5.3,40.4,9.275,12.481,True
2025-06-12T22:41:12.527292,0.0,4.5,99.7,5.3,40.9,9.275,12.482,True
2025-06-12T22:42:12.527781,0.0,4.5,99.7,5.3,40.9,9.275,12.482,True
2025-06-12T22:43:12.523236,0.0,4.5,99.7,5.3,39.9,9.275,12.482,True
2025-06-12T22:44:12.523174,0.0,4.5,99.7,5.3,40.9,9.275,12.483,True
2025-06-12T22:45:12.529188,0.0,4.5,99.7,5.3,39.9,9.275,12.483,True
2025-06-12T22:46:12.528789,0.0,4.5,99.69,5.3,40.4,9.276,12.483,True
2025-06-12T22:47:12.529372,0.0,4.5,99.69,5.3,41.3,9.276,12.484,True
2025-06-12T22:48:12.529529,0.0,4.5,99.69,5.3,39.9,9.276,12.484,True
2025-06-12T22:49:12.530359,0.0,4.5,99.93,5.3,39.4,9.276,12.484,True
2025-06-12T22:50:12.526806,0.0,4.5,100.67,5.3,40.9,9.276,12.484,True
2025-06-12T22:51:12.530683,0.0,4.5,101.16,5.3,40.4,9.276,12.484,True
2025-06-12T22:52:12.530468,0.0,4.5,101.65,5.3,40.9,9.276,12.484,True
2025-06-12T22:53:12.531076,0.0,4.5,99.18,5.3,40.9,9.276,12.484,True
2025-06-12T22:54:12.531116,0.0,4.5,99.66,5.3,40.9,9.277,12.484,True
2025-06-12T22:55:12.531339,0.0,4.5,100.15,5.3,40.4,9.277,12.486,True
2025-06-12T22:56:12.531878,0.0,4.5,100.88,5.3,39.9,9.277,12.486,True
2025-06-12T22:57:12.531794,0.0,4.5,101.38,5.3,41.3,9.277,12.486,True
2025-06-12T22:58:12.532143,0.0,4.5,102.11,5.3,40.4,9.277,12.486,True
2025-06-12T22:59:12.532805,0.0,4.5,99.38,5.3,39.9,9.277,12.486,True
2025-06-12T23:00:12.533690,0.0,4.5,99.86,5.3,40.9,9.277,12.487,True
2025-06-12T23:01:12.533237,0.0,4.5,100.6,5.3,40.4,9.278,12.487,True
2025-06-12T23:02:12.533459,0.0,4.5,100.85,5.3,40.9,9.278,12.487,True
2025-06-12T23:03:12.533793,0.0,4.5,100.85,5.3,40.4,9.278,12.487,True
2025-06-12T23:04:12.533867,0.0,4.5,101.09,5.3,40.4,9.278,12.487,True
2025-06-12T23:05:12.534218,0.0,4.5,101.09,5.3,40.4,9.278,12.488,True
2025-06-12T23:06:12.534897,0.0,4.5,101.09,5.3,40.4,9.278,12.488,True
2025-06-12T23:07:12.534624,0.0,4.5,101.09,5.3,40.4,9.278,12.488,True
2025-06-12T23:08:12.534730,0.0,4.5,101.09,5.3,40.9,9.279,12.488,True
2025-06-12T23:09:12.535163,0.0,4.5,101.09,5.3,39.9,9.279,12.488,True
2025-06-12T23:10:12.536471,0.0,4.5,101.09,5.3,39.9,9.279,12.489,True
2025-06-12T23:11:12.536004,0.0,4.5,101.09,5.3,40.9,9.279,12.489,True
2025-06-12T23:12:12.537384,0.0,4.5,101.08,5.3,40.4,9.279,12.489,True
2025-06-12T23:13:12.536992,0.0,4.5,101.08,5.3,40.9,9.279,12.489,True
2025-06-12T23:14:12.536551,0.0,4.5,101.08,5.3,39.9,9.279,12.489,True
2025-06-12T23:15:12.532936,0.0,4.5,101.07,5.3,40.9,9.279,12.489,True
2025-06-12T23:16:12.533112,0.0,4.5,101.07,5.3,40.9,9.28,12.49,True
2025-06-12T23:17:12.537853,0.1,4.5,101.56,5.3,40.4,9.28,12.49,True
2025-06-12T23:18:12.537695,0.0,4.5,101.56,5.3,39.9,9.28,12.491,True
2025-06-12T23:19:12.538042,0.0,4.5,101.56,5.3,40.9,9.28,12.491,True
2025-06-12T23:20:12.538786,0.0,4.5,101.56,5.3,40.4,9.28,12.491,True
2025-06-12T23:21:12.538649,0.0,4.5,101.56,5.3,40.9,9.28,12.492,True
2025-06-12T23:22:12.534917,0.0,4.5,101.56,5.3,40.4,9.28,12.493,True
2025-06-12T23:23:12.539222,0.0,4.5,101.56,5.3,41.8,9.281,12.493,False
2025-06-12T23:24:12.540483,0.0,4.5,101.56,5.3,40.4,9.281,12.493,True
2025-06-12T23:25:12.539910,0.0,4.5,101.56,5.3,40.9,9.281,12.493,True
2025-06-12T23:26:12.540143,0.0,4.5,101.56,5.3,39.9,9.281,12.493,True
2025-06-12T23:27:12.539693,0.0,4.5,101.56,5.3,40.9,9.281,12.493,True
2025-06-12T23:28:12.540859,0.0,4.5,101.55,5.3,39.9,9.281,12.493,True
2025-06-12T23:29:12.540963,0.0,4.5,101.54,5.3,40.4,9.281,12.493,True
2025-06-12T23:30:12.541280,0.0,4.5,101.54,5.3,40.4,9.282,12.493,True
2025-06-12T23:31:12.541239,0.0,4.5,101.54,5.3,40.9,9.282,12.495,True
2025-06-12T23:32:12.536911,0.0,4.5,101.54,5.3,41.3,9.282,12.495,True
2025-06-12T23:33:12.542398,0.0,4.5,101.54,5.3,40.4,9.282,12.495,True
2025-06-12T23:34:12.543267,0.0,4.5,101.53,5.3,40.4,9.282,12.495,True
